match_id,patch,team_a_top,team_a_jg,team_a_mid,team_a_adc,team_a_sup,team_b_top,team_b_jg,team_b_mid,team_b_adc,team_b_sup,team_a_win
NA1_5510898666,16.5,Irelia,JarvanIV,Orianna,Seraphine,Pantheon,Malphite,Zed,Akshan,Draven,Nautilus,1
NA1_5510704203,16.5,Ambessa,XinZhao,Akali,Xayah,Bard,Singed,Sylas,Ahri,MissFortune,Yuumi,1
NA1_5508266933,16.5,Nidalee,Vi,Qiyana,Ezreal,Sona,Vladimir,Nocturne,Aurora,Aphelios,Karma,0
NA1_5510674116,16.5,Garen,Zeri,Azir,MissFortune,Nami,Singed,Shen,AurelionSol,Kaisa,Zyra,1
NA1_5511167218,16.5,Akali,Graves,Draven,Ashe,Seraphine,Jax,Talon,Aurora,Xayah,Pyke,1
NA1_5511855046,16.5,Akali,DrMundo,Syndra,Jhin,Neeko,Jayce,Shen,Zed,Veigar,Leona,1
NA1_5511373023,16.5,Ambessa,Aatrox,Viktor,Ezreal,Nami,Kled,RekSai,Ahri,Lucian,Thresh,1
NA1_5506385469,16.5,Chogath,Jayce,TwistedFate,Jinx,Pantheon,Vi,Nocturne,Hwei,Smolder,Pyke,0
NA1_5507030755,16.5,Gangplank,Briar,Veigar,Aphelios,Nautilus,Jax,Zed,Xerath,Jinx,Nami,1
NA1_5511095031,16.5,Camille,Rengar,Lissandra,Jinx,Thresh,Mordekaiser,XinZhao,Diana,Nilah,Yuumi,1
NA1_5509767115,16.5,Malphite,Belveth,Sylas,Jinx,Soraka,Yone,Ekko,Illaoi,Ezreal,Lulu,0
NA1_5510868604,16.5,Pantheon,Khazix,Katarina,Kaisa,Karma,TahmKench,Graves,Ahri,Ezreal,Rakan,0
NA1_5506453546,16.5,Chogath,DrMundo,Veigar,Jinx,Karma,Renekton,XinZhao,Mel,Smolder,Lulu,1
NA1_5511889396,16.5,Gnar,Kindred,Katarina,Vladimir,Lulu,Riven,Ekko,TwistedFate,Jinx,Milio,0
NA1_5511649973,16.5,KSante,Zaahen,LeeSin,Draven,Brand,Ornn,Shyvana,Mel,Aphelios,Karma,1
NA1_5506690939,16.5,Garen,Mordekaiser,Nasus,Kaisa,Nami,Yasuo,DrMundo,Viktor,Nilah,Braum,1
NA1_5506431591,16.5,Rumble,LeeSin,Vex,Corki,Thresh,Udyr,Nocturne,Qiyana,Kaisa,Sona,0
NA1_5510961333,16.5,Aatrox,Karthus,Ezreal,Kaisa,Nautilus,Teemo,Kayn,Fizz,Draven,Maokai,0
NA1_5505628605,16.5,Gwen,Rengar,Lux,Sivir,Zaahen,Yone,Hecarim,Syndra,Ziggs,Nami,1
NA1_5507129375,16.5,Illaoi,FiddleSticks,Akshan,Senna,Bard,Urgot,Nunu,Anivia,Twitch,Lulu,0
NA1_5510053945,16.5,Ornn,Nocturne,Orianna,Draven,Nautilus,Ryze,Viego,TwistedFate,Twitch,Yuumi,1
NA1_5506183794,16.5,Singed,MasterYi,Qiyana,Yunara,Sona,Vladimir,LeeSin,Anivia,Jhin,Nautilus,1
NA1_5507776247,16.5,Heimerdinger,MasterYi,Lux,Draven,Thresh,Smolder,Rumble,Katarina,Twitch,Rell,1
NA1_5510970144,16.5,KSante,JarvanIV,Ahri,Xayah,Nami,Nidalee,Graves,Orianna,Yunara,Sona,1
NA1_5508844715,16.5,Ambessa,Sylas,Yasuo,Veigar,Rakan,Ornn,Nidalee,Nasus,Yunara,Braum,0
NA1_5512375492,16.5,DrMundo,Kayn,Lissandra,Yunara,Nami,Rumble,Talon,Orianna,Samira,Leona,0
NA1_5508877418,16.5,Nasus,MonkeyKing,Ryze,Caitlyn,Nami,Ornn,LeeSin,Anivia,Ezreal,Sona,0
NA1_5510817507,16.5,Camille,Zaahen,Akali,Kaisa,Sona,Renekton,Viego,Xerath,Kalista,Morgana,0
NA1_5511933921,16.5,Brand,Khazix,Viktor,Yunara,Nami,Gangplank,Talon,Akali,Swain,Janna,1
NA1_5506280016,16.5,KSante,Malphite,Ekko,Senna,TahmKench,Zaahen,LeeSin,Syndra,Ashe,Milio,1
NA1_5512432684,16.5,Aatrox,Graves,Ahri,Xayah,Braum,Malphite,XinZhao,Rumble,Samira,Bard,0
NA1_5511774265,16.5,Shen,Ambessa,Orianna,Kaisa,Thresh,Volibear,Ekko,Talon,Aphelios,Nami,0
NA1_5510976873,16.5,Viego,Graves,Yone,Yunara,Senna,Zilean,Hecarim,Karma,Veigar,Corki,1
NA1_5511591710,16.5,Camille,Nunu,Zaahen,Corki,Thresh,Yone,Evelynn,Garen,Nilah,Rell,0
NA1_5508274205,16.5,Karma,Diana,Zed,Corki,Nami,Singed,Malphite,Syndra,Xayah,TahmKench,1
NA1_5511180455,16.5,Vladimir,Ambessa,Ahri,Tristana,Morgana,Zed,Hecarim,Kennen,Caitlyn,Braum,1
NA1_5510610689,16.5,Aatrox,Khazix,Ekko,Jhin,Nami,Volibear,Nunu,Ryze,Senna,Braum,0
NA1_5508151415,16.5,Swain,Taliyah,Qiyana,Sivir,Sona,Vayne,Sylas,Ahri,Twitch,Lulu,0
NA1_5508047758,16.5,Renekton,Naafiri,Ryze,Kaisa,Leona,Zaahen,Jayce,Vex,Jinx,Alistar,0
NA1_5507046334,16.5,Garen,Udyr,Ahri,Ashe,Lux,Zaahen,Lillia,Talon,Yunara,Karma,0
NA1_5507868338,16.5,Gangplank,Warwick,Orianna,Yunara,Lulu,Zaahen,Lillia,Xerath,Kaisa,Thresh,1
NA1_5510810702,16.5,Sion,DrMundo,Katarina,Corki,Amumu,Yone,Graves,TwistedFate,Zeri,Yuumi,1
NA1_5511620774,16.5,Riven,Ekko,Lux,Jhin,Galio,Sett,Karthus,Zoe,Zeri,Janna,0
NA1_5511823187,16.5,Riven,Kayn,Leblanc,Veigar,Bard,Urgot,Nidalee,Viktor,Nilah,Nautilus,1
NA1_5509227725,16.5,Darius,Aatrox,Zoe,Jhin,Karma,Irelia,DrMundo,Malzahar,Kaisa,Nami,1
NA1_5511123460,16.5,Akali,JarvanIV,Kayle,Jinx,Thresh,Kennen,Jayce,Taliyah,Ezreal,Karma,1
NA1_5508620707,16.5,KSante,JarvanIV,Akshan,Varus,Thresh,Renekton,Viego,Leblanc,Ashe,Milio,1
NA1_5508779120,16.5,Renekton,Rengar,Ahri,Jinx,Bard,Yorick,Viego,Anivia,Ashe,Pantheon,1
NA1_5508308366,16.5,Chogath,Kayn,Swain,Karthus,Alistar,Vayne,Viego,Veigar,Velkoz,Bard,0
NA1_5506419514,16.5,Anivia,Jax,Galio,Sivir,Alistar,Kayle,Belveth,Orianna,Draven,Thresh,0
NA1_5509685949,16.5,Draven,LeeSin,Yasuo,Seraphine,Maokai,Riven,Briar,Taliyah,Swain,Taric,1
NA1_5511580959,16.5,Mordekaiser,Zac,Viktor,Samira,Swain,TahmKench,LeeSin,Syndra,Karthus,Seraphine,1
NA1_5506163555,16.5,Irelia,Belveth,Ahri,Twitch,Lulu,Zaahen,JarvanIV,Xerath,Draven,Brand,1
NA1_5510180517,16.5,RekSai,Graves,Cassiopeia,Ziggs,Nautilus,Sett,XinZhao,Xerath,Sivir,Velkoz,0
NA1_5508054035,16.5,Vayne,Talon,Yasuo,KogMaw,Nami,Viktor,DrMundo,Anivia,Corki,Ivern,0
NA1_5510312372,16.5,Ambessa,Nocturne,Lux,Yunara,Blitzcrank,Yone,Graves,Veigar,MissFortune,Bard,0
NA1_5506615512,16.5,Garen,Ekko,Smolder,Jinx,Milio,Malphite,Taliyah,Syndra,Caitlyn,Thresh,0
NA1_5511973893,16.5,Ornn,Riven,Azir,Ezreal,Leona,Urgot,Graves,Aurora,Caitlyn,Lux,0
NA1_5511953244,16.5,Camille,Graves,Aurora,Lucian,Thresh,Kayle,Viego,Ekko,Swain,Leona,0
NA1_5511754069,16.5,Urgot,JarvanIV,Leblanc,Ezreal,Milio,Vladimir,Fizz,Akshan,Jhin,Seraphine,0
NA1_5506925512,16.5,Chogath,JarvanIV,Zed,Jinx,Milio,Gnar,Maokai,Yasuo,Yunara,Alistar,0
NA1_5505892478,16.5,Fiora,Zac,Anivia,Nilah,Velkoz,Gnar,Shaco,Yone,Veigar,Nautilus,0
NA1_5507782320,16.5,Camille,LeeSin,Kaisa,Twitch,Nami,KSante,Amumu,Ahri,Senna,Zilean,1
NA1_5510433804,16.5,Darius,JarvanIV,Ryze,Ashe,Lulu,Renekton,XinZhao,Katarina,Jinx,Milio,1
NA1_5510604442,16.5,Kayn,Sylas,Akali,Twitch,Nami,Yone,RekSai,Pantheon,Velkoz,Zilean,0
NA1_5509630354,16.5,Shen,Kayn,Ahri,Jinx,Maokai,Teemo,Udyr,Akshan,Lucian,Nami,1
NA1_5508538226,16.5,Gragas,Fizz,Zed,Ezreal,Leona,Yorick,Karthus,Ahri,Caitlyn,Anivia,1
NA1_5511445623,16.5,Mordekaiser,Warwick,Akali,Jhin,Leona,Nasus,Ekko,Zed,MissFortune,Senna,1
NA1_5511700609,16.5,Cassiopeia,Viego,Sylas,Ziggs,Xerath,Yone,Fizz,Akshan,Smolder,Bard,0
NA1_5505729971,16.5,Naafiri,Diana,Zed,Twitch,Rell,TahmKench,Talon,Tryndamere,Kaisa,Soraka,0
NA1_5509602282,16.5,Singed,MasterYi,Karma,Ezreal,Bard,Yasuo,Ekko,Akshan,Corki,Rakan,1
NA1_5510325798,16.5,Kennen,Khazix,Katarina,Lucian,Nami,Yorick,Camille,Syndra,Seraphine,Pyke,1
NA1_5506249153,16.5,Irelia,Vi,Veigar,MissFortune,Blitzcrank,Yasuo,XinZhao,Lissandra,Vayne,Bard,0
NA1_5512269502,16.5,Rengar,Nasus,Galio,Mel,Sona,Sion,Viego,Akali,Xerath,Zilean,1
NA1_5512399985,16.5,Brand,Rammus,Syndra,Jhin,Sona,Sion,Viego,Orianna,Ashe,Seraphine,1
NA1_5509052729,16.5,Jax,Graves,Sylas,Vayne,Senna,Yone,Shen,Azir,Aphelios,Soraka,1
NA1_5508185422,16.5,Aatrox,Talon,Viktor,Draven,Bard,Illaoi,Udyr,Pantheon,Jhin,Morgana,0
NA1_5512407728,16.5,Riven,Gwen,Orianna,Jinx,Karma,Sion,Ekko,Akali,Twitch,Sona,1
NA1_5511783250,16.5,Vayne,Rengar,Veigar,Jhin,Pantheon,Zed,Jayce,Orianna,Ashe,Karma,1
NA1_5509749080,16.5,Ornn,Graves,Ahri,Yasuo,Lux,Tryndamere,FiddleSticks,Anivia,Neeko,Senna,1
NA1_5506618807,16.5,Ahri,LeeSin,Tryndamere,Ezreal,Bard,Vayne,Ekko,Gangplank,Caitlyn,Nautilus,0
NA1_5508005809,16.5,Garen,Ambessa,Vex,Kaisa,Bard,Heimerdinger,Viego,Lux,Smolder,Nasus,1
NA1_5505614288,16.5,Aatrox,Karthus,Qiyana,Twitch,Nautilus,Riven,Hecarim,Sylas,Yunara,Leona,0
NA1_5509098078,16.5,Fiora,Nocturne,Syndra,Varus,Leona,Renekton,DrMundo,Ahri,Senna,Sona,0
NA1_5506236142,16.5,Varus,Hecarim,Fizz,Jinx,Soraka,Yasuo,DrMundo,Malzahar,Aphelios,Lulu,1
NA1_5509763150,16.5,Cassiopeia,Chogath,Naafiri,Seraphine,Maokai,Vladimir,Belveth,Syndra,Jhin,Thresh,0
NA1_5512297776,16.5,Gnar,Diana,Ahri,Draven,Janna,Renekton,Graves,Sylas,Kaisa,Thresh,0
NA1_5507715189,16.5,Kayle,Viego,Taliyah,Kaisa,Thresh,Yorick,Shaco,Viktor,Jinx,Braum,1
NA1_5506790457,16.5,Ambessa,Fizz,Briar,Jhin,Karma,Irelia,Viego,Katarina,Caitlyn,Lux,0
NA1_5511950397,16.5,KSante,Nasus,Viktor,Ezreal,Anivia,Yorick,Kayn,Vex,Hwei,Seraphine,1
NA1_5509262393,16.5,Akali,Kayn,Anivia,Caitlyn,Morgana,Sett,Sejuani,Akshan,Swain,Nautilus,0
NA1_5508156817,16.5,Akali,XinZhao,Aatrox,Yunara,Bard,Kled,Nocturne,Sion,Senna,Lux,0
NA1_5510186740,16.5,Fiora,Rengar,Anivia,Jinx,Senna,Jayce,Graves,Leblanc,Lucian,Nami,1
NA1_5507348656,16.5,DrMundo,Kindred,Taliyah,Veigar,Karma,Singed,Shen,Qiyana,Swain,Bard,1
NA1_5507392109,16.5,Fiora,Hecarim,Taliyah,Ashe,Senna,Yasuo,Belveth,Malzahar,Jhin,Yuumi,0
NA1_5510137575,16.5,Irelia,Khazix,Aurora,Ezreal,Blitzcrank,Olaf,Rengar,Viktor,Caitlyn,Nautilus,0
NA1_5508985978,16.5,Kled,Khazix,Lux,Jinx,Bard,Nocturne,Shen,Vladimir,Ezreal,Neeko,0
NA1_5508299300,16.5,Darius,FiddleSticks,TwistedFate,Nilah,Sona,Irelia,LeeSin,Aurora,Kaisa,Milio,0
NA1_5509434440,16.5,Chogath,XinZhao,Fizz,Ashe,Sona,Vladimir,Kayn,Katarina,Corki,Braum,1
NA1_5506620296,16.5,Akali,Aatrox,Annie,TwistedFate,Blitzcrank,Jayce,Ambessa,Sylas,Ezreal,Velkoz,1
NA1_5512078861,16.5,Ahri,DrMundo,Akshan,Vayne,KogMaw,Rumble,Diana,Zed,Samira,Nami,0
NA1_5508658282,16.5,Ahri,MonkeyKing,Yone,Cassiopeia,Maokai,Mordekaiser,Khazix,Vladimir,Sivir,Bard,0
NA1_5505717584,16.5,Ambessa,Karthus,Zed,Vayne,Milio,Varus,Maokai,Vladimir,Irelia,Braum,1
NA1_5506466375,16.5,Gwen,Sylas,Zeri,MissFortune,Sona,Kled,Nunu,Xerath,Tristana,Leona,1
NA1_5510771349,16.5,Chogath,Gwen,Yasuo,Jhin,Elise,Darius,Rengar,Malphite,Caitlyn,Velkoz,0
NA1_5512023105,16.5,Jayce,LeeSin,Leblanc,Corki,Nautilus,KSante,Khazix,Zoe,AurelionSol,Renata,0
NA1_5506846666,16.5,Anivia,MasterYi,TwistedFate,Twitch,Thresh,Renekton,Viego,Leblanc,Veigar,Bard,0
NA1_5509164937,16.5,Jax,Naafiri,Leblanc,Kaisa,Rell,Zaahen,Talon,Malzahar,Corki,Seraphine,0
NA1_5507764657,16.5,Camille,Graves,Cassiopeia,Yunara,Anivia,Chogath,JarvanIV,Orianna,Viktor,Thresh,0
NA1_5511634155,16.5,Nasus,Elise,Tryndamere,Caitlyn,Karma,Sion,XinZhao,Orianna,Draven,Nami,0
NA1_5506598198,16.5,Malphite,Viego,Yone,TahmKench,Lux,Vayne,RekSai,Katarina,Aphelios,Thresh,1
NA1_5505683038,16.5,Gnar,Nocturne,Qiyana,KogMaw,Zilean,Jax,Rengar,Katarina,Senna,Lulu,1
NA1_5509809060,16.5,Ambessa,Aatrox,Syndra,Jinx,Janna,Poppy,Graves,Rumble,Lucian,Yuumi,0
NA1_5511866686,16.5,Nasus,Jayce,Sylas,Mel,Qiyana,Sion,JarvanIV,Veigar,AurelionSol,Senna,0
NA1_5512375669,16.5,Senna,Zac,Aurora,Samira,Rell,Vayne,DrMundo,Yone,Jhin,Camille,1
NA1_5507294765,16.5,Illaoi,Ambessa,Katarina,Caitlyn,Brand,Renekton,Khazix,Akshan,Ahri,Nami,0
NA1_5507653617,16.5,KSante,Khazix,Kassadin,Sivir,Bard,Sett,MasterYi,Ahri,KogMaw,Lulu,0
NA1_5508105957,16.5,Nasus,Karthus,Irelia,Nilah,Rakan,Riven,Fizz,Yasuo,Samira,Nautilus,0
NA1_5511337210,16.5,Akali,Hecarim,Sylas,Caitlyn,Karma,Singed,Belveth,Ahri,Draven,Bard,0
NA1_5506756085,16.5,Shen,Ekko,Qiyana,Sivir,Sona,Zilean,Vi,Fizz,Tristana,Viktor,1
NA1_5512188607,16.5,Nasus,Belveth,TwistedFate,Ezreal,Seraphine,Zaahen,Elise,Yone,Vayne,RekSai,0
NA1_5511095517,16.5,Gangplank,Darius,AurelionSol,Tristana,Pyke,Zaahen,Diana,Yone,Lucian,Lux,0
NA1_5512212799,16.5,Gangplank,MasterYi,Aurora,Jhin,Thresh,Malphite,JarvanIV,Hwei,Ezreal,Leona,1
NA1_5509109158,16.5,Gangplank,Kindred,Katarina,Yunara,Soraka,Zaahen,Nunu,Yasuo,Ezreal,Janna,1
NA1_5508545936,16.5,DrMundo,Shen,AurelionSol,Draven,Thresh,Jayce,Nunu,Talon,Ashe,Nami,1
NA1_5506242562,16.5,Kled,Ekko,Jayce,Swain,Leona,Malphite,Sylas,Singed,Samira,Bard,0
NA1_5510786590,16.5,Aurora,Hecarim,Sion,Ezreal,Rakan,Singed,Belveth,Ahri,Twitch,Soraka,0
NA1_5510204774,16.5,Mordekaiser,Lillia,Zed,Sivir,Zilean,Quinn,Pantheon,Ahri,AurelionSol,Bard,1
NA1_5508763516,16.5,Aatrox,Belveth,Ryze,Mel,Jhin,Illaoi,Pantheon,Kassadin,TahmKench,Senna,1
NA1_5509233888,16.5,Garen,Taliyah,Tryndamere,Draven,Soraka,Malphite,Zyra,Orianna,Jhin,Seraphine,1
NA1_5510678594,16.5,Malphite,Nunu,Irelia,Jhin,Xerath,Teemo,Jayce,Fizz,Caitlyn,Janna,1
NA1_5506291360,16.5,Sett,XinZhao,Sylas,Ezreal,Braum,Warwick,Vi,Ahri,Brand,Karma,0
NA1_5511861048,16.5,Aurora,Ambessa,Vladimir,Smolder,Pyke,Shyvana,Shaco,Ahri,Jinx,FiddleSticks,1
NA1_5508866705,16.5,Gangplank,Shaco,Malzahar,Vayne,TahmKench,Zaahen,Viego,Orianna,Corki,Swain,1
NA1_5511917146,16.5,Irelia,Pantheon,Ahri,Brand,Karma,Tryndamere,DrMundo,Akali,Ziggs,Neeko,1
NA1_5507717114,16.5,Fiora,Karthus,Zed,Jinx,Nautilus,Illaoi,Shyvana,Lissandra,Xayah,Thresh,0
NA1_5510620313,16.5,Camille,Ekko,Anivia,Tristana,Nami,Garen,Nocturne,Pyke,Veigar,Poppy,0
NA1_5511633822,16.5,Ambessa,Riven,Mel,Chogath,Anivia,Ryze,Jayce,Smolder,Ezreal,Bard,0
NA1_5511867936,16.5,Jax,Vi,Zilean,Lucian,Nami,Kassadin,Shyvana,Lux,Twitch,Leona,1
NA1_5508880879,16.5,Ahri,Ekko,Katarina,Smolder,Sona,Zaahen,Nocturne,Annie,Ezreal,Karma,1
NA1_5510524490,16.5,Rumble,Diana,Tristana,Draven,Blitzcrank,Teemo,Morgana,Galio,Corki,Nami,1
NA1_5508125438,16.5,Fiora,Volibear,Viktor,Smolder,Neeko,Sion,Rengar,Xerath,Ezreal,Swain,0
NA1_5510469105,16.5,Kayle,LeeSin,Sylas,Aphelios,Sejuani,Renekton,JarvanIV,Ahri,Ashe,Soraka,0
NA1_5510226478,16.5,Camille,Karthus,Naafiri,Twitch,Lulu,Chogath,Fizz,Renekton,Corki,Leona,1
NA1_5505896484,16.5,Gwen,Hecarim,Leblanc,Samira,Rakan,Illaoi,Teemo,Ekko,Lucian,Yuumi,0
NA1_5508752076,16.5,Nasus,Graves,Talon,Ezreal,Alistar,Renekton,Sylas,TwistedFate,Kaisa,Pyke,0
NA1_5505789689,16.5,Mordekaiser,LeeSin,Syndra,Jinx,Karma,Nasus,Udyr,TwistedFate,Smolder,Bard,1
NA1_5509228100,16.5,Cassiopeia,Graves,Sylas,MissFortune,Nautilus,Kled,Ambessa,TwistedFate,Caitlyn,Milio,1
NA1_5507783190,16.5,Azir,LeeSin,Pyke,Draven,Thresh,Irelia,Elise,Viktor,Twitch,Yuumi,0
NA1_5512313424,16.5,Kayn,DrMundo,Viktor,Mel,Nami,Yone,Teemo,Syndra,Aphelios,Karma,0
NA1_5509154005,16.5,Jayce,MasterYi,Kassadin,Ezreal,Seraphine,Yone,Talon,Ahri,Samira,Nautilus,1
NA1_5511659123,16.5,Darius,Belveth,Galio,Brand,Nami,Poppy,Hecarim,Vladimir,Corki,Thresh,1
NA1_5509591482,16.5,Ambessa,XinZhao,Sylas,Ezreal,Leona,Malphite,Kindred,Anivia,Xayah,Poppy,1
NA1_5508772186,16.5,Aatrox,Nidalee,Malzahar,Corki,Senna,Sion,Graves,Talon,Yunara,Lulu,0
NA1_5507845042,16.5,Yone,Zed,Leblanc,Aphelios,Maokai,Zaahen,Kayn,Yasuo,Varus,Janna,1
NA1_5508785978,16.5,Akshan,JarvanIV,Viktor,Draven,Sona,Malphite,Kindred,Veigar,Corki,Nami,0
NA1_5508519522,16.5,Jax,Ivern,Leblanc,Jinx,Thresh,Jayce,Viego,Akali,Caitlyn,Milio,0
NA1_5510758518,16.5,Irelia,Viego,KogMaw,Aphelios,Thresh,Vayne,Amumu,Vladimir,Jinx,Milio,0
NA1_5510105770,16.5,LeeSin,Taliyah,Talon,Corki,Nami,TahmKench,Briar,Ahri,Ashe,Seraphine,0
NA1_5511573560,16.5,Fiora,Gwen,Akshan,Mel,Seraphine,Renekton,Zaahen,Aurora,MissFortune,Chogath,0
NA1_5509582892,16.5,Cassiopeia,Talon,Yasuo,Jinx,Bard,Riven,DrMundo,Diana,Morgana,Zoe,0
NA1_5506733358,16.5,FiddleSticks,Graves,Ahri,Sivir,Nami,Sylas,Viego,Smolder,Veigar,Senna,1
NA1_5512425027,16.5,Gnar,Elise,Ahri,KogMaw,Senna,Sion,Zyra,Talon,Draven,Blitzcrank,1
NA1_5509059909,16.5,Kayle,JarvanIV,Nasus,Samira,Nautilus,Ornn,Nocturne,Ahri,Ezreal,FiddleSticks,1
NA1_5510601963,16.5,Illaoi,Jayce,Vladimir,Xerath,Thresh,Irelia,Graves,Taliyah,Ezreal,Elise,0
NA1_5508492032,16.5,Ambessa,Aatrox,Hwei,Xayah,Renata,Gnar,XinZhao,Sylas,Smolder,Nautilus,1
NA1_5507062393,16.5,Kled,Nunu,Leblanc,Caitlyn,Nami,Zaahen,Kindred,Ahri,Ezreal,Karma,0
NA1_5508497175,16.5,Gnar,Ekko,Ryze,Xayah,Zyra,Nasus,Nunu,Ezreal,Lux,Nautilus,0
NA1_5509682725,16.5,Garen,Zac,Sylas,Yunara,Alistar,Gwen,Shen,Qiyana,Yasuo,Nami,0
NA1_5505605057,16.5,Rumble,Naafiri,Kaisa,Aphelios,Karma,Yone,Udyr,Sylas,Caitlyn,Milio,1
NA1_5509493948,16.5,Aatrox,Viego,Fizz,Kaisa,Leona,Gnar,Jax,Galio,Jinx,Nami,0
NA1_5511620873,16.5,Aatrox,Elise,Sylas,Ezreal,Sona,Singed,Gwen,Garen,MissFortune,Rakan,1
NA1_5509838306,16.5,Camille,Naafiri,Xerath,Sivir,Zilean,Renekton,Fizz,Mel,Ashe,Seraphine,0
NA1_5508980770,16.5,Fiora,Elise,Katarina,Sivir,Seraphine,Singed,LeeSin,Orianna,Veigar,Taric,0
NA1_5510931492,16.5,Gnar,Belveth,Vladimir,Jinx,Rakan,Olaf,Zed,Lissandra,Ashe,Sona,0
NA1_5510024242,16.5,DrMundo,Zaahen,Rumble,Twitch,Lulu,Nasus,Neeko,Akshan,Senna,Thresh,0
NA1_5510935930,16.5,Illaoi,Kindred,Lissandra,Viego,Maokai,TahmKench,Kayn,Fizz,Yunara,Sylas,0
NA1_5510232747,16.5,Jayce,Ekko,Vayne,Aphelios,Thresh,Mordekaiser,Graves,TwistedFate,Viego,Swain,0
NA1_5507302648,16.5,Ambessa,RekSai,Katarina,Kaisa,Nami,Ornn,Talon,Yone,Veigar,Thresh,0
NA1_5511418550,16.5,Riven,Ivern,Graves,Mel,Leona,Sion,Zyra,Yasuo,Ezreal,Alistar,1
NA1_5508057860,16.5,Aatrox,Rengar,Hwei,Varus,Soraka,Sett,Kayn,Annie,Aphelios,Alistar,0
NA1_5506421483,16.5,Aatrox,Rammus,Katarina,Senna,Lux,Mordekaiser,Graves,Hwei,Smolder,Blitzcrank,0
NA1_5507663066,16.5,Garen,Hecarim,Galio,Jinx,Zilean,Jax,Graves,Lissandra,Aphelios,Sona,0
NA1_5505688342,16.5,Fiora,Elise,Ekko,Xayah,Mel,Malphite,Hecarim,Zed,Kaisa,Xerath,0
NA1_5508484346,16.5,Aatrox,Graves,Lissandra,Swain,Seraphine,Zaahen,Rumble,Kassadin,Samira,Thresh,0
NA1_5506663642,16.5,Camille,Jayce,Veigar,Ezreal,Brand,Gwen,XinZhao,Katarina,Lucian,Nami,1
NA1_5512003539,16.5,Garen,Talon,Galio,Caitlyn,Morgana,Pantheon,Zaahen,Ahri,Jinx,Braum,0
NA1_5506374963,16.5,RekSai,Nocturne,Ahri,Ashe,Rakan,Renekton,Khazix,Viktor,Smolder,Lux,1
NA1_5512353482,16.5,Garen,XinZhao,Syndra,Yunara,Zilean,Zaahen,Viego,Anivia,Brand,Senna,1
NA1_5507255695,16.5,DrMundo,JarvanIV,Syndra,Lucian,Lulu,Riven,Viego,Veigar,Ezreal,Yuumi,1
NA1_5505538238,16.5,DrMundo,Rengar,Akali,Yasuo,Anivia,Pantheon,Elise,Sylas,Tristana,Janna,1
NA1_5509817010,16.5,Darius,Karthus,Yone,Ashe,Seraphine,Tryndamere,Fizz,Lissandra,Jinx,Lulu,0
NA1_5511297552,16.5,Kennen,Amumu,Ahri,Caitlyn,Nautilus,Shaco,Talon,Orianna,Ezreal,Braum,0
NA1_5509417139,16.5,Aatrox,Hecarim,Brand,Sivir,Bard,Jayce,XinZhao,Ahri,Yunara,Karma,0
NA1_5508952655,16.5,Jax,Gragas,Tryndamere,Smolder,Zilean,Udyr,LeeSin,Galio,Yunara,Lulu,1
NA1_5509631978,16.5,Nocturne,Shen,Kassadin,Twitch,Qiyana,Vayne,RekSai,Sylas,Draven,Milio,1
NA1_5509106061,16.5,Kled,XinZhao,Ryze,Vayne,Mel,Olaf,Kayn,AurelionSol,Smolder,Alistar,1
NA1_5511762997,16.5,Camille,Ambessa,Syndra,Jhin,Blitzcrank,Pantheon,Shaco,Ahri,Draven,Senna,0
NA1_5511664505,16.5,Jax,JarvanIV,Anivia,Jhin,Sona,Kennen,Aatrox,Irelia,Caitlyn,Blitzcrank,0
NA1_5506508185,16.5,Irelia,LeeSin,Syndra,Kaisa,Lux,KSante,Kayn,Ziggs,Varus,Nautilus,0
NA1_5510153097,16.5,DrMundo,Shen,Zed,Yunara,Janna,Jayce,XinZhao,Malphite,Smolder,Sona,0
NA1_5506940571,16.5,Kayle,RekSai,Irelia,Jhin,Karma,Singed,Karthus,Heimerdinger,Draven,Pyke,1
NA1_5512279466,16.5,Kayn,Jayce,Sylas,Ziggs,Leona,Viktor,Khazix,Ekko,Vayne,Thresh,0
NA1_5511516264,16.5,Corki,LeeSin,Ahri,Swain,Nami,Rengar,Sylas,Orianna,Smolder,Seraphine,0
NA1_5507519013,16.5,Aurora,Nocturne,Anivia,MissFortune,Shen,Nasus,Briar,Orianna,Varus,Bard,0
NA1_5509130363,16.5,Ornn,Zaahen,Talon,Jinx,Blitzcrank,Yone,Nunu,Annie,Sivir,Nami,1
NA1_5511723002,16.5,Jax,Zaahen,Yasuo,Brand,Senna,Yone,Khazix,Swain,AurelionSol,Nami,1
NA1_5510510520,16.5,Akali,Zyra,Sion,Ezreal,Karma,Maokai,XinZhao,Malzahar,Corki,Nami,1
NA1_5509571106,16.5,Azir,Jayce,Katarina,Aphelios,Seraphine,Jax,Viego,Ekko,Caitlyn,Lux,0
NA1_5506995174,16.5,Fiora,JarvanIV,Katarina,Twitch,Lulu,Urgot,Kayn,Akali,Mel,Sion,0
NA1_5505962111,16.5,Darius,Nidalee,Akali,Ashe,Seraphine,Urgot,Graves,Syndra,Lucian,Yuumi,1
NA1_5509569468,16.5,Malphite,Chogath,Katarina,Caitlyn,Rell,Zaahen,Kindred,Yasuo,Hwei,Rakan,0
