match_id,patch,blue_top,blue_jg,blue_mid,blue_adc,blue_sup,red_top,red_jg,red_mid,red_adc,red_sup,blue_win
NA1_5512011102,16.5,DrMundo,Fizz,Yone,Ashe,Yuumi,KSante,Hecarim,Kennen,Malzahar,Nami,0
NA1_5512399532,16.5,Sion,Riven,Katarina,Twitch,Taric,Pantheon,Zaahen,Sylas,Jinx,Nautilus,0
NA1_5508365394,16.5,Akali,Graves,Galio,Jinx,Lulu,Pyke,Shen,Diana,Jhin,Anivia,1
NA1_5507837530,16.5,DrMundo,Qiyana,Akali,Lucian,Zac,Gangplank,Hecarim,Fizz,Ezreal,Yuumi,0
NA1_5507152655,16.5,Gnar,Hecarim,Vex,Sivir,Leona,Camille,Shaco,Katarina,Veigar,Sona,1
NA1_5511777941,16.5,Jayce,Lillia,Hwei,Kaisa,Senna,Poppy,Graves,Naafiri,Twitch,Milio,0
NA1_5508066871,16.5,Aatrox,XinZhao,Viktor,Seraphine,Thresh,Renekton,Briar,Zoe,Corki,Nami,0
NA1_5507450185,16.5,Aurora,Nocturne,KogMaw,Jinx,Blitzcrank,Lucian,Sylas,TwistedFate,Twitch,Lulu,1
NA1_5511328361,16.5,Mordekaiser,Ekko,Naafiri,Jhin,Karma,Rumble,Graves,Jayce,Ezreal,Thresh,1
NA1_5510837313,16.5,Udyr,Ambessa,Akali,Mel,Thresh,Trundle,Graves,Lissandra,Jhin,Zyra,0
NA1_5510611316,16.5,Volibear,Mordekaiser,Zed,Lucian,Nami,Nasus,Kayn,Hwei,Ezreal,Braum,0
NA1_5512115136,16.5,Urgot,Graves,Xerath,Ashe,Yuumi,Kennen,Viego,Mel,Varus,Sona,1
NA1_5509210908,16.5,Anivia,Belveth,Viktor,Jhin,Bard,KSante,Viego,Ahri,Smolder,Milio,1
NA1_5506050280,16.5,Darius,Poppy,Vladimir,Caitlyn,Alistar,Singed,Zaahen,Taliyah,Draven,Zac,0
NA1_5510001251,16.5,Anivia,Ekko,Rumble,Jinx,Milio,Vayne,Udyr,Sylas,Yunara,Lulu,1
NA1_5506336187,16.5,Varus,MasterYi,Ahri,Aphelios,Sona,Darius,XinZhao,Ryze,Jinx,Morgana,0
NA1_5509682899,16.5,Kennen,Jayce,Yasuo,Ezreal,Thresh,Nasus,Graves,Quinn,KogMaw,Lulu,1
NA1_5506434649,16.5,Kennen,Hecarim,Orianna,Lucian,Yuumi,Vayne,Darius,Sylas,Mel,Nami,1
NA1_5512406050,16.5,Qiyana,Udyr,Ahri,Kaisa,Nami,Gangplank,Elise,Yone,Ezreal,Braum,1
NA1_5508204465,16.5,Jax,Fizz,AurelionSol,Samira,Rell,Garen,Zaahen,Sylas,Tristana,Lulu,0
NA1_5511742072,16.5,Gragas,LeeSin,Sylas,Draven,Sona,Gangplank,Graves,Ahri,Twitch,Karma,0
NA1_5510687338,16.5,KSante,Hecarim,KogMaw,Tristana,Nami,Fiora,LeeSin,Leblanc,Senna,Karma,1
NA1_5511738042,16.5,Garen,MasterYi,Riven,Karthus,Nami,Gragas,Nocturne,Viktor,Yunara,Yuumi,0
NA1_5509262170,16.5,Jax,Briar,TwistedFate,Jhin,Neeko,Ornn,Kindred,Ryze,Morgana,Nami,1
NA1_5511664327,16.5,Chogath,Neeko,Nasus,Vladimir,Senna,Riven,Teemo,Syndra,Sivir,Karma,1
NA1_5506352480,16.5,Rumble,Graves,Ziggs,Lucian,Karma,Kennen,Zac,Nocturne,Tristana,Yuumi,0
NA1_5508938251,16.5,Kindred,Sylas,Aatrox,Caitlyn,Senna,Ambessa,Qiyana,Aurora,Ezreal,Neeko,1
NA1_5508675730,16.5,Jax,Fizz,Viktor,Ezreal,Blitzcrank,Gwen,JarvanIV,Galio,Samira,LeeSin,0
NA1_5507746250,16.5,Darius,Gwen,Seraphine,Yunara,Morgana,Garen,DrMundo,Azir,Caitlyn,Senna,0
NA1_5508471995,16.5,Yone,Poppy,Vex,Samira,Braum,Singed,Aatrox,Leblanc,Yunara,Alistar,0
NA1_5510592684,16.5,Irelia,Graves,AurelionSol,Ezreal,Braum,Jayce,Sylas,Akali,Seraphine,Leona,1
NA1_5509488166,16.5,Teemo,Aatrox,Veigar,Kaisa,Blitzcrank,Kennen,Nocturne,Syndra,Ezreal,Vayne,0
NA1_5507871873,16.5,Nasus,Graves,Fizz,Sivir,Rakan,Illaoi,Qiyana,Ahri,Seraphine,Nami,1
NA1_5511639702,16.5,Singed,Graves,Xerath,Lucian,Pyke,Vayne,Gwen,Viktor,MissFortune,Poppy,0
NA1_5511736481,16.5,Jayce,Vi,Xerath,Samira,Alistar,Sion,Sylas,Zed,Mel,Nami,0
NA1_5508244686,16.5,Yone,Shyvana,Annie,Lucian,Morgana,Sett,Pantheon,Sion,Kaisa,Swain,0
NA1_5507138086,16.5,Fiora,Sejuani,Renekton,AurelionSol,Zyra,TahmKench,Viego,Irelia,Varus,Swain,0
NA1_5511030046,16.5,Camille,XinZhao,Zoe,Lucian,Lulu,Irelia,Ekko,Katarina,Xayah,Nautilus,0
NA1_5507542140,16.5,Vayne,DrMundo,Ahri,Varus,Nami,Quinn,Kindred,Jayce,Vladimir,Karma,1
NA1_5509161273,16.5,Yorick,Fizz,Gangplank,Varus,Swain,Irelia,Naafiri,Malzahar,Kaisa,Bard,1
NA1_5505894611,16.5,Camille,Viego,Taliyah,Lucian,Nami,Kindred,Pantheon,Akali,Varus,Karma,0
NA1_5507949851,16.5,Gwen,DrMundo,Viktor,Jinx,Milio,Aatrox,Ekko,Tristana,Lucian,Braum,0
NA1_5508414816,16.5,Akali,Belveth,Rumble,Caitlyn,Sona,Aurora,Zaahen,Zilean,Smolder,Senna,0
NA1_5510814937,16.5,Aatrox,Graves,Hwei,Aphelios,Lulu,Urgot,Zaahen,Akshan,Veigar,Nautilus,1
NA1_5511404556,16.5,Vayne,Ambessa,Neeko,Jinx,Milio,Pantheon,DrMundo,Katarina,Ezreal,Braum,1
NA1_5506726763,16.5,Malphite,Shaco,Malzahar,Caitlyn,Leona,Jax,Udyr,Smolder,Ziggs,Karma,0
NA1_5508401693,16.5,Camille,Khazix,Yasuo,KogMaw,Lulu,Renekton,Nocturne,Garen,Ezreal,Brand,1
NA1_5508447197,16.5,Zaahen,Graves,TwistedFate,Twitch,Lulu,Chogath,Nocturne,Ahri,Jinx,Sona,1
NA1_5510550692,16.5,Heimerdinger,Graves,Azir,Draven,Thresh,Kennen,Zyra,Yone,Corki,Sona,0
NA1_5512432779,16.5,Irelia,RekSai,Anivia,Kalista,Morgana,Kled,Nocturne,Annie,Brand,Thresh,0
NA1_5507596033,16.5,Sion,Nidalee,Neeko,Jinx,Viktor,Varus,Qiyana,Akshan,Ziggs,Alistar,1
NA1_5510081409,16.5,Zaahen,Graves,Orianna,Jinx,Senna,Nasus,Viego,Akali,Smolder,Rakan,1
NA1_5511300559,16.5,Singed,Naafiri,Ahri,Ashe,Bard,Kayle,Hecarim,Mel,Mordekaiser,Nami,1
NA1_5510154276,16.5,Urgot,Graves,Malzahar,Veigar,Soraka,Aatrox,Shen,Smolder,Ziggs,Maokai,0
NA1_5508488336,16.5,Irelia,Shaco,Ryze,Yunara,Yuumi,Olaf,Viego,Katarina,Ashe,Seraphine,0
NA1_5510259168,16.5,Ambessa,Talon,Leblanc,Caitlyn,Briar,Garen,Diana,Yasuo,Ziggs,Nautilus,0
NA1_5511042947,16.5,Vayne,Ekko,Vex,Jhin,Nami,Gnar,Viego,Yasuo,Caitlyn,Lux,1
NA1_5510579514,16.5,Riven,RekSai,Lissandra,Smolder,Zoe,Malphite,Lillia,Mel,Jinx,Janna,1
NA1_5510307342,16.5,Gangplank,Kayn,Taliyah,Jhin,Rakan,Aatrox,Khazix,Syndra,Kaisa,Shaco,1
NA1_5512011503,16.5,Irelia,Graves,Hwei,Corki,Nautilus,Malphite,Jayce,Ryze,Kaisa,Karma,1
NA1_5512295612,16.5,Vayne,RekSai,Anivia,Jinx,Lulu,Ryze,Vi,Zoe,Tristana,Yuumi,1
NA1_5511185847,16.5,Tryndamere,Shen,Singed,Samira,Rell,Rumble,Udyr,Akali,Caitlyn,Zyra,1
NA1_5511745146,16.5,Ambessa,Hecarim,Naafiri,Mel,Zilean,Teemo,Briar,Swain,Smolder,Lulu,1
NA1_5509866792,16.5,Nasus,Nunu,Shen,Caitlyn,Bard,Yorick,Graves,Fizz,Senna,Nautilus,0
NA1_5511743392,16.5,Warwick,Rammus,Ahri,Jhin,Sona,Olaf,DrMundo,Veigar,Corki,Zilean,1
NA1_5506452498,16.5,Yone,MonkeyKing,Zaahen,Katarina,Thresh,Kayle,Udyr,Irelia,Senna,Pyke,0
NA1_5508043123,16.5,Ambessa,Ekko,Jayce,Caitlyn,Nami,Yorick,Graves,Diana,Lucian,Pantheon,1
NA1_5506637865,16.5,Sion,Brand,Akshan,Kaisa,Thresh,Riven,Naafiri,Galio,Zeri,Braum,0
NA1_5511157846,16.5,Vladimir,MasterYi,Singed,Jhin,Leona,Aatrox,Zyra,Akali,Twitch,Lulu,0
NA1_5506270794,16.5,Ornn,Briar,Riven,Kaisa,Maokai,Volibear,Elise,Karma,MissFortune,Swain,0
NA1_5508501744,16.5,Udyr,Rengar,Mordekaiser,Yunara,Janna,Darius,Shaco,Malphite,Hwei,Alistar,0
NA1_5505606742,16.5,Shen,Diana,Akshan,Ashe,Zilean,Ambessa,Volibear,Ryze,Sivir,Rell,1
NA1_5510863787,16.5,Vayne,Khazix,Kassadin,Aphelios,Nautilus,Yone,Graves,Ziggs,Ezreal,Sona,1
NA1_5509041370,16.5,Galio,XinZhao,Malphite,Sivir,Nami,Volibear,Viego,Seraphine,Aphelios,Blitzcrank,1
NA1_5510493819,16.5,Rumble,MasterYi,Qiyana,Lux,Zyra,Shen,Ivern,TwistedFate,Ashe,Alistar,0
NA1_5507153965,16.5,Malphite,Graves,Sylas,Sion,Zoe,Camille,Viego,Neeko,Swain,Zilean,1
NA1_5509226199,16.5,Vladimir,Briar,Sett,MissFortune,Nautilus,Vayne,Ekko,Ahri,Aphelios,Braum,1
NA1_5505923697,16.5,Heimerdinger,Diana,Ahri,Hwei,Senna,Sion,Volibear,Taliyah,Xayah,Soraka,0
NA1_5510911177,16.5,Renekton,JarvanIV,Jayce,TwistedFate,Braum,Malphite,Nidalee,Yasuo,Corki,Alistar,0
NA1_5506331886,16.5,Urgot,Graves,Talon,Veigar,Thresh,Riven,LeeSin,Fizz,AurelionSol,Leona,0
NA1_5511592856,16.5,Ambessa,Viego,Akali,MissFortune,Rakan,Irelia,Hecarim,TwistedFate,Caitlyn,Karma,0
NA1_5509821097,16.5,Gragas,Graves,Zed,Jinx,Janna,Singed,Belveth,Ahri,Ashe,Senna,1
NA1_5505573364,16.5,Zaahen,Nocturne,Hwei,KogMaw,Blitzcrank,MonkeyKing,Morgana,Ryze,Jinx,Thresh,1
NA1_5512386695,16.5,Gwen,Karthus,Fizz,Tristana,Thresh,Trundle,Khazix,Galio,Lucian,Milio,0
NA1_5506000933,16.5,Ambessa,Sylas,Zed,Brand,Malphite,Darius,LeeSin,Anivia,Ziggs,Rakan,0
NA1_5508409993,16.5,Ornn,Rumble,Ambessa,Kaisa,Pyke,Gwen,Karthus,Yasuo,Yunara,Rell,0
NA1_5511464858,16.5,Singed,Nidalee,MasterYi,Caitlyn,Bard,Vayne,Sejuani,Lux,Mordekaiser,Nami,1
NA1_5506669880,16.5,Annie,JarvanIV,Lissandra,Smolder,Nautilus,Qiyana,MasterYi,Yone,AurelionSol,Soraka,0
NA1_5508478041,16.5,Volibear,Jayce,Aurora,Seraphine,Thresh,Ezreal,Graves,Anivia,Garen,Ekko,1
NA1_5510494608,16.5,Gragas,Nunu,Talon,Kaisa,Soraka,Zed,Zaahen,Gangplank,Ezreal,Blitzcrank,1
NA1_5506340052,16.5,MonkeyKing,Nunu,Katarina,Ashe,Nami,Kled,Graves,Ziggs,Jhin,Lux,1
NA1_5509665588,16.5,DrMundo,Talon,Sylas,Caitlyn,Nami,Gnar,Graves,Veigar,Ezreal,Soraka,0
NA1_5511434615,16.5,Gragas,Graves,Syndra,Jinx,Karma,Yone,Ambessa,Ziggs,Aphelios,Alistar,1
NA1_5509159206,16.5,Chogath,Nocturne,Lissandra,Smolder,Pyke,Illaoi,Shaco,Zed,Jinx,Camille,1
NA1_5510761979,16.5,Jax,Graves,Swain,MissFortune,Alistar,Sejuani,Hecarim,Zac,Kaisa,Bard,1
NA1_5505823919,16.5,Gragas,Vi,Seraphine,Smolder,Zyra,Ambessa,Volibear,Zoe,Samira,Janna,0
NA1_5505929141,16.5,Singed,Khazix,Kindred,Smolder,Zyra,Ambessa,Evelynn,KSante,MissFortune,Bard,0
NA1_5510331779,16.5,Anivia,XinZhao,Katarina,Kaisa,Rell,Camille,Gwen,Mel,Qiyana,Senna,1
NA1_5511136142,16.5,Darius,Graves,AurelionSol,Yasuo,Rakan,Quinn,Naafiri,Swain,Ashe,Milio,1
NA1_5507629100,16.5,Irelia,Shen,Syndra,Vayne,Lulu,Cassiopeia,Shaco,Kayn,Yasuo,Rakan,1
NA1_5512308019,16.5,Gwen,Darius,Akali,Jinx,Rell,Fizz,Kayn,Veigar,Ziggs,Pantheon,0
NA1_5510786420,16.5,Jax,Graves,Veigar,Mel,Seraphine,Singed,Hecarim,Akshan,Caitlyn,Milio,1
NA1_5507577717,16.5,Ornn,LeeSin,Vex,KogMaw,Nami,Gwen,Jayce,Annie,Jinx,Senna,1
NA1_5509618902,16.5,Jayce,Ambessa,Ahri,Ezreal,Karma,Malphite,LeeSin,Anivia,Kaisa,Xerath,1
NA1_5511322268,16.5,Poppy,Khazix,Karma,Mel,Velkoz,Mordekaiser,Kayn,Chogath,Jinx,Soraka,0
NA1_5511979205,16.5,Warwick,Graves,Mel,MissFortune,Leona,TahmKench,Udyr,Zed,Samira,Morgana,0
NA1_5510530563,16.5,Chogath,Graves,Zed,Ezreal,Nautilus,Darius,Belveth,Malphite,Jhin,Anivia,1
NA1_5506404563,16.5,Ornn,LeeSin,Lux,Mel,Pyke,Rell,Gwen,Akshan,Caitlyn,Blitzcrank,1
NA1_5509468911,16.5,Yone,LeeSin,Brand,Seraphine,Thresh,Singed,Vi,TwistedFate,MissFortune,Nami,1
NA1_5505517415,16.5,Zaahen,Ambessa,Akali,Jhin,Karma,Shen,Elise,Yone,Lux,Zoe,1
NA1_5509637391,16.5,Camille,Zaahen,Talon,Mel,Bard,Yasuo,Udyr,Ahri,Ashe,Seraphine,1
NA1_5506231311,16.5,Garen,Graves,Kassadin,Corki,Janna,Illaoi,MonkeyKing,Lissandra,Cassiopeia,Veigar,0
NA1_5508380068,16.5,Garen,Viego,AurelionSol,MissFortune,Blitzcrank,Kayle,Elise,Akshan,Jhin,Janna,0
NA1_5508822436,16.5,Sett,Malphite,Ahri,Xayah,Rakan,Nasus,Nocturne,TwistedFate,Zeri,Janna,1
NA1_5511511430,16.5,Yasuo,Gwen,Katarina,Aphelios,TahmKench,Yone,MasterYi,Naafiri,Ezreal,Soraka,0
NA1_5506589844,16.5,Zaahen,Taliyah,Ahri,Zeri,Yuumi,Mordekaiser,Viego,Syndra,Ezreal,Zac,0
NA1_5510674882,16.5,Poppy,Jayce,Ryze,Yasuo,Alistar,Sion,Khazix,Anivia,Draven,Leona,1
NA1_5511014015,16.5,Riven,DrMundo,Xerath,MissFortune,Soraka,FiddleSticks,Zaahen,Gangplank,Senna,Veigar,1
NA1_5510690259,16.5,Malphite,Nocturne,Annie,Ezreal,Thresh,Singed,Shen,Yasuo,Varus,Blitzcrank,0
NA1_5511820124,16.5,Gangplank,Belveth,Malzahar,Kaisa,Yuumi,Aatrox,Udyr,Akali,Corki,Nami,0
NA1_5508479375,16.5,Irelia,Teemo,Draven,Ahri,Lux,MasterYi,Sylas,Akali,Yasuo,Yuumi,0
NA1_5510802475,16.5,Urgot,LeeSin,Katarina,Corki,Nami,Kennen,Nunu,Irelia,Kaisa,Pyke,1
NA1_5509798245,16.5,Illaoi,Lillia,Sylas,Draven,Thresh,Sett,Kayn,Akali,Samira,Braum,1
NA1_5507666904,16.5,Gangplank,Malphite,Kaisa,Aphelios,Thresh,Sion,Graves,Lux,Ezreal,Bard,0
NA1_5511813471,16.5,Gwen,Nocturne,Anivia,Caitlyn,Soraka,XinZhao,Viego,Yone,Swain,Seraphine,1
NA1_5506593756,16.5,Camille,Rengar,Syndra,Mel,Karma,Ambessa,Riven,Talon,Aphelios,Lulu,1
NA1_5510202573,16.5,Poppy,MasterYi,Ekko,Jinx,Blitzcrank,Kennen,Trundle,Lucian,Lux,Bard,1
NA1_5507131664,16.5,Nasus,Lillia,Viktor,Yunara,Poppy,RekSai,Fizz,Naafiri,Xayah,Brand,0
NA1_5512298451,16.5,Kennen,Neeko,Zed,Tristana,Nami,Fiora,Khazix,Diana,Senna,Lulu,0
NA1_5509581315,16.5,Ornn,Vi,Yasuo,Ashe,Zoe,Anivia,XinZhao,Irelia,Samira,Janna,0
NA1_5508714167,16.5,Zilean,Hecarim,Orianna,Lucian,Nami,Camille,Trundle,Ahri,Jhin,Milio,0
NA1_5507637225,16.5,Nasus,Ambessa,Taliyah,Twitch,Karma,Udyr,Nocturne,Ryze,Smolder,Nami,1
NA1_5507629816,16.5,TahmKench,Vi,Malzahar,Sion,Zoe,Maokai,XinZhao,Fizz,Xayah,Milio,1
NA1_5509941221,16.5,Darius,Zaahen,Lissandra,Ashe,Thresh,Renekton,AurelionSol,Katarina,Twitch,Yuumi,0
NA1_5508786626,16.5,Aurora,Ambessa,Zac,Varus,Karma,Zaahen,Graves,Akali,Lux,Zoe,1
NA1_5509646959,16.5,Darius,Shen,Draven,MissFortune,Nautilus,Ryze,Ambessa,Malphite,Caitlyn,Nami,0
NA1_5510379105,16.5,Chogath,Ekko,KogMaw,Jhin,Janna,Gwen,LeeSin,Veigar,Ezreal,Karma,0
NA1_5512190429,16.5,Ambessa,Taliyah,Qiyana,Jhin,Bard,Renekton,Viego,Ahri,Ezreal,Leona,1
NA1_5506538657,16.5,Teemo,Rengar,Fizz,Ashe,Brand,Ornn,Viego,Syndra,Jinx,Janna,1
NA1_5507385952,16.5,Zac,FiddleSticks,Yasuo,Yunara,Sona,Warwick,Olaf,TwistedFate,Corki,Lulu,0
NA1_5511892743,16.5,Darius,Ekko,Seraphine,Twitch,Braum,AurelionSol,Khazix,Syndra,Lucian,Alistar,0
NA1_5512227838,16.5,Malzahar,JarvanIV,Leblanc,Ashe,Janna,Nasus,Nocturne,Katarina,Kalista,Neeko,0
NA1_5510938149,16.5,Ambessa,Graves,Ryze,Jhin,Nami,Kennen,Zed,Ziggs,Ezreal,Leona,0
NA1_5509087601,16.5,Aurora,Graves,Fizz,TwistedFate,Zilean,Rumble,Aatrox,Mel,Jinx,Soraka,0
NA1_5506424558,16.5,Mordekaiser,Khazix,Syndra,Varus,Sona,DrMundo,Nasus,Aurora,Corki,Zilean,1
NA1_5506946123,16.5,Gnar,Ekko,TwistedFate,Ashe,Blitzcrank,Malphite,Briar,Ahri,Draven,Thresh,1
NA1_5511900858,16.5,Warwick,Udyr,AurelionSol,Tristana,Pyke,Yorick,Briar,Talon,Kaisa,Alistar,0
NA1_5511095425,16.5,Volibear,Graves,Neeko,Jhin,Senna,Aatrox,Udyr,Ryze,Ashe,Sona,1
NA1_5508466530,16.5,Darius,JarvanIV,Zoe,Jhin,Sylas,Quinn,Teemo,Syndra,Corki,Nami,0
NA1_5507419291,16.5,Singed,Zaahen,Ahri,Ezreal,Shen,Kennen,Nidalee,Yone,Sett,Senna,0
NA1_5506642728,16.5,Olaf,Viego,Syndra,Veigar,Karma,Urgot,Hecarim,Aurora,Draven,Bard,1
NA1_5505635483,16.5,Renekton,Jax,Viktor,Varus,Sona,Zaahen,JarvanIV,Lux,Jinx,Bard,0
NA1_5511777026,16.5,Kennen,Talon,Malzahar,KogMaw,Shaco,Vladimir,Viego,Orianna,Draven,Nautilus,0
NA1_5511646762,16.5,Jax,Graves,TwistedFate,Aphelios,Lulu,Ambessa,Rammus,Katarina,Draven,Rell,1
NA1_5511730395,16.5,Irelia,Nasus,TwistedFate,AurelionSol,LeeSin,Urgot,Jayce,Mel,Corki,Nami,1
NA1_5512176578,16.5,Akali,Kindred,Ahri,Corki,Nami,Ambessa,Kayn,Sylas,Zyra,Janna,1
NA1_5509081257,16.5,Camille,Elise,Mel,Sivir,Nami,Shen,Khazix,Naafiri,Jhin,Velkoz,1
NA1_5510750045,16.5,Ornn,Graves,Hwei,Corki,Blitzcrank,Ambessa,Kindred,Xerath,Yunara,Soraka,0
NA1_5512092393,16.5,Pantheon,Elise,Akali,Caitlyn,Nami,Ambessa,Volibear,Diana,Aphelios,Blitzcrank,0
NA1_5508190237,16.5,Jax,Nocturne,Akali,Draven,Camille,Rumble,Graves,Karma,Ashe,Braum,0
NA1_5511186953,16.5,Jax,Vi,Yasuo,Ashe,Seraphine,Malphite,Viego,Sylas,Smolder,Pyke,0
NA1_5511046593,16.5,Malphite,Shaco,Talon,Sivir,Yuumi,Mordekaiser,Jayce,Lissandra,Caitlyn,Senna,1
NA1_5509357539,16.5,Cassiopeia,Khazix,Ahri,Senna,Leona,Shen,Viego,Taliyah,Draven,Nautilus,1
NA1_5511250085,16.5,Galio,Kindred,Malzahar,Mel,Maokai,Sion,Teemo,Vladimir,Corki,Senna,1
NA1_5506514784,16.5,Ambessa,Vi,Taliyah,Caitlyn,Bard,Pantheon,Zac,Orianna,Corki,Nami,1
NA1_5511550896,16.5,Teemo,Viego,Fizz,Twitch,Lulu,Vayne,Zyra,Chogath,Kaisa,Taric,0
NA1_5508762715,16.5,Ambessa,Hecarim,Malzahar,Jinx,Zilean,Irelia,Zaahen,Viktor,Caitlyn,Thresh,0
NA1_5509270986,16.5,Renekton,Karthus,Zed,Draven,Yuumi,Pantheon,Shen,Zoe,Corki,Thresh,1
NA1_5507841591,16.5,KSante,MonkeyKing,Sylas,Ashe,Nautilus,Kennen,Taliyah,Tristana,Kaisa,Alistar,1
NA1_5511022947,16.5,Gangplank,Shyvana,Akali,Kaisa,Karma,Renekton,Nocturne,TwistedFate,Ezreal,Soraka,1
NA1_5505598918,16.5,Fiora,Kayn,Nasus,Caitlyn,Morgana,Malphite,Hecarim,Veigar,Aphelios,Neeko,0
NA1_5509436924,16.5,Ornn,Graves,Syndra,Draven,Leona,Jayce,Sylas,Qiyana,Kaisa,Seraphine,1
NA1_5511065973,16.5,DrMundo,Viego,Kassadin,AurelionSol,Blitzcrank,Irelia,Shaco,Fizz,Smolder,Braum,1
NA1_5509091679,16.5,Urgot,LeeSin,Anivia,Yunara,Thresh,Ornn,Hecarim,Ryze,Smolder,Bard,1
NA1_5506162602,16.5,Tryndamere,Briar,Ahri,Samira,Nautilus,Illaoi,RekSai,Mel,Caitlyn,Elise,0
NA1_5506613204,16.5,Vayne,Nidalee,Zed,Xerath,Karma,Yone,Qiyana,Syndra,Smolder,Thresh,1
NA1_5507172026,16.5,Ambessa,Nocturne,Anivia,Smolder,Braum,Gwen,Graves,Akshan,Sivir,Alistar,1
NA1_5506724590,16.5,Chogath,Graves,Anivia,Draven,TahmKench,KSante,Viego,Ryze,Ashe,Pyke,1
NA1_5508320414,16.5,Tryndamere,Volibear,Veigar,Ezreal,Braum,Malphite,Kindred,Kennen,Tristana,Lulu,0
NA1_5506632871,16.5,Ornn,Nunu,Briar,MissFortune,Seraphine,Singed,Nocturne,Naafiri,Zeri,Yuumi,1
NA1_5511000870,16.5,Sett,JarvanIV,Mel,Kaisa,Braum,Ambessa,Viego,Xerath,Yunara,Nautilus,1
NA1_5507701220,16.5,Darius,Qiyana,Ryze,KogMaw,Nami,Ornn,Jayce,Vladimir,Aphelios,Alistar,0
NA1_5509343024,16.5,Sion,Viego,Zac,Jinx,Lulu,Mordekaiser,Nidalee,Jayce,Xayah,Thresh,0
NA1_5511510975,16.5,Zaahen,Ekko,Akshan,Zeri,Sona,Jayce,Naafiri,Katarina,Jinx,Sion,0
NA1_5508522638,16.5,DrMundo,Viego,TwistedFate,Hwei,Karma,Yorick,Khazix,Syndra,Jhin,Senna,0
NA1_5512350776,16.5,Yorick,Viego,Talon,Ashe,Bard,Ambessa,Shen,Vex,AurelionSol,Lux,1
NA1_5506252305,16.5,Ornn,Graves,Syndra,Jhin,Thresh,Sion,Udyr,Seraphine,Hwei,Nami,0
NA1_5506525142,16.5,Gangplank,Talon,Ziggs,Ezreal,Yuumi,Aatrox,Vi,Sylas,Kaisa,Braum,0
NA1_5510833819,16.5,RekSai,Nocturne,Zoe,Swain,Senna,Jayce,Darius,Irelia,Varus,Braum,0
NA1_5510800625,16.5,Graves,FiddleSticks,Yasuo,Jhin,Alistar,Gwen,Belveth,TwistedFate,Aphelios,Poppy,0
NA1_5507019716,16.5,Yorick,LeeSin,Vladimir,Jinx,Pyke,Zilean,Viego,Viktor,Jhin,Karma,1
NA1_5508628351,16.5,Gnar,LeeSin,Sylas,Lucian,Nami,Urgot,Viego,Azir,Jinx,Yuumi,1
NA1_5509207579,16.5,Darius,Gwen,Mel,Aphelios,Morgana,AurelionSol,Sejuani,Viktor,Ashe,Nautilus,0
NA1_5511009313,16.5,Akali,Viego,Syndra,Aphelios,Milio,Fiora,Vi,Zoe,Velkoz,Nami,1
NA1_5509758252,16.5,Vladimir,JarvanIV,Sylas,Ezreal,Leona,Riven,Viego,Orianna,Vayne,Rakan,0
NA1_5510297543,16.5,Nasus,Malphite,Zoe,Aphelios,Nidalee,Mordekaiser,Hecarim,Yone,Lucian,Nami,1
NA1_5510447720,16.5,Sion,Zaahen,Aurora,Veigar,Poppy,Ambessa,Ornn,Akshan,Mel,Senna,1
NA1_5506877098,16.5,Malphite,Ambessa,Galio,Kalista,Nami,Sylas,MasterYi,Tryndamere,Seraphine,Swain,1
NA1_5511078389,16.5,Zac,Talon,FiddleSticks,Draven,Pyke,KSante,Graves,Fizz,Varus,Karma,1
NA1_5511861729,16.5,Garen,JarvanIV,Ziggs,Samira,Sona,Zac,Graves,Irelia,Hwei,Taliyah,1
NA1_5509447250,16.5,Mordekaiser,DrMundo,Kayle,Zeri,Karma,Volibear,Graves,Viktor,Jinx,Milio,1
NA1_5512379265,16.5,Gragas,JarvanIV,Yasuo,KogMaw,Zilean,Anivia,MasterYi,Olaf,Yunara,Nami,1
NA1_5510774744,16.5,Garen,FiddleSticks,Leblanc,Jinx,Janna,Nasus,Sylas,Pantheon,Kaisa,Rakan,0
NA1_5511818890,16.5,Garen,LeeSin,Katarina,Corki,Rakan,TwistedFate,RekSai,Zoe,Jhin,TahmKench,0
NA1_5512207859,16.5,Camille,Rammus,TwistedFate,Jhin,Sona,Teemo,Ambessa,Vladimir,Aphelios,Senna,0
NA1_5510384126,16.5,Graves,Khazix,AurelionSol,KogMaw,Rell,Garen,Shen,Akali,Jinx,Thresh,0
NA1_5511112264,16.5,Fiora,Ekko,Sylas,Jinx,Annie,Darius,Udyr,Ahri,Aphelios,Maokai,0
NA1_5511698706,16.5,Tryndamere,Ekko,Zed,Yunara,Lulu,Aatrox,Udyr,Yasuo,Ziggs,Rell,1
NA1_5510995050,16.5,TwistedFate,JarvanIV,Yasuo,Zeri,Brand,Tryndamere,DrMundo,Ahri,Sivir,Yuumi,0
NA1_5511263566,16.5,Sion,Morgana,Hwei,Ezreal,Karma,Nasus,Zyra,Yone,Caitlyn,Nami,0
NA1_5507097653,16.5,Sion,Trundle,Katarina,Sivir,Sona,Mordekaiser,Viego,Sylas,Ashe,Lulu,0
NA1_5507020235,16.5,Jayce,Karthus,Veigar,Jhin,Thresh,Garen,Ivern,Anivia,Ezreal,Zyra,0
