match_id,patch,blue_top,blue_jg,blue_mid,blue_adc,blue_sup,red_top,red_jg,red_mid,red_adc,red_sup,blue_win
NA1_5509392692,16.5,Ahri,FiddleSticks,Renekton,Sivir,Senna,Ornn,Diana,Yasuo,Xayah,Karma,1
NA1_5507201535,16.5,DrMundo,Vi,Akali,Jhin,Leona,Gwen,Khazix,TwistedFate,Ezreal,Rakan,1
NA1_5510942798,16.5,Vayne,RekSai,Fizz,Caitlyn,Sion,Zaahen,JarvanIV,Lux,Smolder,Sona,0
NA1_5511148794,16.5,Camille,Shen,Fizz,Vayne,Orianna,Illaoi,Shaco,AurelionSol,Jinx,Blitzcrank,0
NA1_5506678892,16.5,Gnar,Jayce,Ahri,Caitlyn,XinZhao,Sion,Kayn,Anivia,Ashe,Milio,0
NA1_5511349453,16.5,Jayce,Elise,Fizz,Xayah,Senna,KSante,LeeSin,Xerath,MissFortune,Leona,0
NA1_5511036827,16.5,Kayn,Karthus,Swain,Sivir,Sona,Sylas,Rengar,Ivern,Ezreal,Soraka,0
NA1_5509083448,16.5,Sion,Nidalee,Pantheon,Yunara,Nautilus,Zaahen,RekSai,Fizz,Sivir,Senna,0
NA1_5511511957,16.5,Sejuani,Nocturne,TwistedFate,Caitlyn,Karma,Darius,Shaco,Xerath,Jinx,Pyke,0
NA1_5511672905,16.5,Kennen,Graves,Ekko,Caitlyn,Alistar,Ambessa,Zac,AurelionSol,Corki,Nami,0
NA1_5510983665,16.5,Kennen,Hecarim,Viktor,Yasuo,Nami,Camille,Kayn,Veigar,Lucian,Renata,1
NA1_5510779082,16.5,Fiora,JarvanIV,Akali,Twitch,Poppy,Kled,Karthus,Fizz,Aphelios,Quinn,1
NA1_5508072822,16.5,Urgot,Viego,Leblanc,Lux,Thresh,Ornn,Graves,Sylas,Ezreal,Bard,0
NA1_5511951757,16.5,Shen,Zaahen,Velkoz,Draven,Soraka,Vayne,Rumble,Hwei,Tristana,Nami,1
NA1_5505544353,16.5,Ambessa,Camille,Zyra,Lucian,Sona,Jax,Belveth,Ahri,Draven,Nautilus,1
NA1_5510867725,16.5,Shen,LeeSin,Heimerdinger,Ezreal,Janna,Yasuo,Riven,Kennen,Lucian,Karma,1
NA1_5509072218,16.5,Cassiopeia,Ambessa,Qiyana,Ashe,Nami,Renekton,Kayn,Orianna,Jhin,Seraphine,0
NA1_5506840584,16.5,XinZhao,Viego,Sylas,Corki,Thresh,Zaahen,Vi,Viktor,Jinx,Lulu,0
NA1_5510439823,16.5,Kennen,Graves,Katarina,Caitlyn,Sett,Irelia,Talon,AurelionSol,KogMaw,Nautilus,1
NA1_5507829322,16.5,Leblanc,Viego,Velkoz,Smolder,Bard,Ambessa,Hecarim,Annie,Tristana,Milio,0
NA1_5510361304,16.5,Maokai,RekSai,AurelionSol,Xayah,Brand,Malzahar,Viego,Zed,Swain,Leona,1
NA1_5508664006,16.5,Gwen,XinZhao,Orianna,Yunara,Nautilus,Ornn,Ekko,Aatrox,Caitlyn,Morgana,0
NA1_5511451690,16.5,Chogath,Nocturne,Akali,MissFortune,Sylas,Gnar,Viego,Neeko,Zeri,Blitzcrank,0
NA1_5511209416,16.5,Fiora,Ekko,Orianna,Corki,Leona,Camille,Hecarim,Diana,Xayah,Nami,1
NA1_5511690551,16.5,Fiora,Lillia,Akshan,Jhin,Alistar,Heimerdinger,Zed,Qiyana,Kalista,Leona,0
NA1_5508003412,16.5,Ambessa,Vi,Morgana,Jhin,Nami,Tryndamere,Jayce,TwistedFate,Corki,Janna,1
NA1_5511654159,16.5,Gnar,Nidalee,Aurora,Smolder,Pantheon,Kennen,Udyr,Ahri,Zeri,Karma,0
NA1_5511394874,16.5,Nasus,Sejuani,Akali,Smolder,Sona,Aurora,Graves,Zed,Veigar,Thresh,0
NA1_5507194283,16.5,Riven,Gwen,Katarina,Tristana,Sona,Gnar,JarvanIV,Taliyah,Ezreal,Karma,1
NA1_5510786757,16.5,Kennen,Sylas,Qiyana,Ezreal,Karma,Sion,Graves,Zoe,Brand,Pantheon,0
NA1_5508720277,16.5,Sion,Gragas,Zed,Sivir,Soraka,Illaoi,Lillia,Qiyana,Kaisa,Blitzcrank,1
NA1_5511014519,16.5,Camille,Nunu,Viktor,Smolder,Nami,Urgot,Lillia,AurelionSol,Mel,Seraphine,0
NA1_5511247554,16.5,Vayne,Nasus,Ryze,Swain,Zilean,Garen,Nunu,Mel,Yunara,Milio,0
NA1_5507901748,16.5,Corki,Viego,Viktor,AurelionSol,Velkoz,Gwen,LeeSin,Ahri,Ashe,Seraphine,0
NA1_5511019204,16.5,Akali,Kindred,Jayce,Seraphine,Alistar,Yone,Ambessa,TwistedFate,Swain,Sona,1
NA1_5507833375,16.5,Garen,Talon,Aurora,Aphelios,Yuumi,Darius,Diana,Yone,Mel,Qiyana,1
NA1_5511562457,16.5,MasterYi,XinZhao,Akshan,Mel,Janna,Zaahen,Shaco,Malzahar,Jhin,Elise,1
NA1_5506629067,16.5,Vladimir,Viego,TwistedFate,Corki,Janna,Gragas,Shaco,Vex,Yunara,Nami,0
NA1_5511320584,16.5,Ryze,Jax,Malzahar,Ezreal,Sona,Kled,MasterYi,Viktor,Vayne,Nami,1
NA1_5511213337,16.5,Darius,Viego,Ahri,Kaisa,Maokai,Kennen,Warwick,Naafiri,Xayah,Rakan,0
NA1_5511603629,16.5,Volibear,Karthus,Zed,Draven,Milio,TahmKench,JarvanIV,Ahri,Vayne,FiddleSticks,0
NA1_5509768486,16.5,DrMundo,Udyr,Orianna,Lux,Sona,Jax,Nunu,Diana,Smolder,Milio,0
NA1_5509037679,16.5,Malphite,Kindred,Malzahar,Samira,Elise,Gwen,Shaco,Vladimir,Vayne,Lulu,1
NA1_5511269913,16.5,Vayne,Zyra,Yasuo,Ashe,Sona,Singed,Graves,Pantheon,Xayah,Soraka,1
NA1_5511263972,16.5,Yasuo,Zyra,Sylas,Corki,Karma,Riven,Nocturne,Ahri,Twitch,Rakan,1
NA1_5510229588,16.5,Sion,Graves,Ekko,Ezreal,Soraka,Gnar,Warwick,Aurora,Lucian,Nami,1
NA1_5506166548,16.5,Riven,LeeSin,Syndra,Mel,Pyke,Camille,Hecarim,Orianna,Viktor,Soraka,1
NA1_5508598213,16.5,Shaco,Ambessa,Ryze,Cassiopeia,Nautilus,Gnar,XinZhao,Velkoz,Kaisa,Alistar,0
NA1_5506120526,16.5,Kled,Taliyah,Orianna,Jinx,Morgana,Vladimir,JarvanIV,Qiyana,Aphelios,Thresh,1
NA1_5509319627,16.5,Poppy,LeeSin,Vex,Ashe,Thresh,Malphite,Hecarim,Xerath,Caitlyn,Bard,1
NA1_5511650631,16.5,Jax,Zaahen,Vladimir,Xayah,Rumble,Gnar,Ambessa,Viktor,Ziggs,Nami,0
NA1_5511082620,16.5,Shen,JarvanIV,Ahri,Kaisa,Janna,Ambessa,Ekko,Katarina,Smolder,Alistar,1
NA1_5508505361,16.5,Gangplank,Zaahen,Leblanc,Brand,Trundle,Ornn,MasterYi,Xerath,MissFortune,Leona,1
NA1_5511108364,16.5,Akali,Nasus,Ahri,Sivir,Braum,Kayle,Graves,Cassiopeia,Ezreal,Nautilus,0
NA1_5508515071,16.5,Ornn,Graves,Akali,Veigar,Nami,Camille,Shen,Vex,Lucian,Zilean,1
NA1_5507084543,16.5,Darius,Graves,Ryze,Swain,Bard,MasterYi,Sylas,Talon,MissFortune,Zilean,0
NA1_5507727446,16.5,Jax,LeeSin,Syndra,Senna,TahmKench,Ambessa,MonkeyKing,Ahri,Caitlyn,Milio,0
NA1_5505774771,16.5,Darius,Rammus,Veigar,Jhin,Bard,Yorick,Nasus,Viktor,Yunara,Sona,1
NA1_5511048198,16.5,Sion,Graves,Vex,Kaisa,Bard,Teemo,Rengar,Veigar,Aphelios,Janna,0
NA1_5511453570,16.5,Riven,Viego,Lissandra,Tristana,Leona,Chogath,Graves,Ahri,Yunara,Karma,0
NA1_5511535069,16.5,Udyr,Vi,Diana,Corki,Nami,Yone,Gwen,Qiyana,KogMaw,Lulu,0
NA1_5510766138,16.5,Darius,Ambessa,Viktor,Lucian,Janna,DrMundo,Rengar,Kaisa,Caitlyn,Leona,0
NA1_5510844197,16.5,Urgot,MonkeyKing,Veigar,Ezreal,Lux,Swain,Kayn,Malphite,Caitlyn,Elise,1
NA1_5510319464,16.5,Ryze,Naafiri,Orianna,Sivir,Nautilus,Nasus,Kayn,Veigar,Vladimir,Soraka,1
NA1_5511922036,16.5,Akali,Shaco,Yone,Caitlyn,Thresh,Sion,JarvanIV,Ryze,Lucian,Nami,0
NA1_5510879594,16.5,Volibear,Naafiri,Galio,MissFortune,Morgana,Riven,Elise,Anivia,Mel,Leona,0
NA1_5511682375,16.5,Camille,Nocturne,Ambessa,Swain,Pantheon,Shen,Rengar,Akali,Brand,Nami,1
NA1_5511031273,16.5,Ambessa,Khazix,Zed,Kaisa,Senna,Skarner,Nasus,Xerath,Smolder,Lux,0
NA1_5511255332,16.5,Urgot,RekSai,Jayce,Jhin,Leona,Ornn,Graves,Naafiri,Kaisa,Milio,0
NA1_5511011639,16.5,Teemo,Mordekaiser,Yasuo,Yunara,Gragas,KSante,Graves,Viktor,Caitlyn,Nami,1
NA1_5507415405,16.5,Quinn,LeeSin,TwistedFate,Yasuo,Sona,Rumble,Qiyana,Vex,Caitlyn,Neeko,0
NA1_5511599772,16.5,Olaf,Rengar,Malzahar,Jinx,Janna,Garen,Warwick,Veigar,Twitch,Karma,0
NA1_5511508233,16.5,Singed,Pantheon,Qiyana,Lucian,Bard,DrMundo,Karthus,Ekko,Ashe,Lulu,0
NA1_5506131499,16.5,Sion,Briar,Ahri,Lucian,JarvanIV,Riven,Graves,Vladimir,Corki,Nami,1
NA1_5510356744,16.5,Chogath,Talon,Ahri,Samira,Alistar,MasterYi,DrMundo,Ekko,Yunara,Janna,0
NA1_5511139379,16.5,Fiora,Talon,Orianna,Samira,Leona,Ahri,Belveth,Yone,Yunara,Senna,1
NA1_5511182725,16.5,Jax,LeeSin,Qiyana,Brand,Thresh,Akali,Viego,Orianna,Kaisa,Milio,1
NA1_5511505645,16.5,Urgot,Kindred,Illaoi,Varus,Janna,Aatrox,Pantheon,Aurora,Kaisa,Seraphine,0
NA1_5511524439,16.5,Gnar,FiddleSticks,Qiyana,Kaisa,Morgana,Teemo,MasterYi,Malzahar,Corki,Nami,1
NA1_5511783957,16.5,Ornn,Graves,Anivia,MissFortune,Rakan,Jax,Taliyah,Talon,Zyra,Thresh,0
NA1_5509355050,16.5,Xayah,Belveth,Ekko,Caitlyn,Soraka,Kennen,Hecarim,Katarina,Kaisa,Leona,0
NA1_5507682863,16.5,Poppy,Warwick,Ryze,Caitlyn,Braum,Singed,Hecarim,Syndra,Yasuo,Gragas,0
NA1_5507850380,16.5,Gangplank,Talon,Swain,Vayne,Brand,Teemo,Nunu,Syndra,KogMaw,JarvanIV,1
NA1_5507372360,16.5,Jax,Elise,Zed,Jinx,Pyke,KSante,Graves,TwistedFate,Draven,Velkoz,1
NA1_5510935731,16.5,Irelia,Khazix,Ekko,Aphelios,Karma,Galio,Elise,Akshan,Ezreal,Nami,0
NA1_5511388582,16.5,Zac,FiddleSticks,Zed,Ezreal,Rakan,Maokai,Viego,Kassadin,Caitlyn,Leona,1
NA1_5506667497,16.5,Gnar,Jayce,Akali,Smolder,Milio,Ambessa,JarvanIV,Katarina,Aphelios,Seraphine,0
NA1_5506913195,16.5,Sion,DrMundo,Ekko,Aphelios,Leona,Aurora,LeeSin,Lux,Smolder,Renata,0
NA1_5505800918,16.5,Pantheon,Twitch,Katarina,Caitlyn,Soraka,Malphite,JarvanIV,Cassiopeia,Jinx,Sona,0
NA1_5509119151,16.5,Darius,Viego,Leblanc,Draven,Karma,Ambessa,Jayce,Irelia,Kaisa,Sona,1
NA1_5510186016,16.5,DrMundo,LeeSin,Ahri,Yunara,Thresh,Darius,Zaahen,Syndra,Jinx,Karma,0
NA1_5511107211,16.5,Fiora,Volibear,Leblanc,Draven,Lulu,Swain,JarvanIV,Viktor,Jinx,Milio,0
NA1_5511408745,16.5,Kled,Udyr,Zed,Kaisa,Thresh,Aatrox,Sejuani,AurelionSol,Ezreal,Morgana,1
NA1_5509090457,16.5,Trundle,XinZhao,Karma,Caitlyn,Velkoz,Kayle,Rengar,Viktor,Ashe,Seraphine,0
NA1_5505606110,16.5,Garen,Kindred,Zed,Xerath,Nami,Gnar,RekSai,Galio,Draven,Zyra,1
NA1_5510039285,16.5,Gangplank,RekSai,Orianna,Veigar,Bard,Gwen,Chogath,Yunara,Samira,Taric,1
NA1_5511698714,16.5,Malphite,Shen,Ekko,Draven,Nami,Zaahen,Graves,LeeSin,Vladimir,Sona,1
NA1_5509851264,16.5,Chogath,Taliyah,Yasuo,Jinx,Alistar,Ornn,Viego,Hwei,Kaisa,Nautilus,0
NA1_5510958181,16.5,Riven,MasterYi,Veigar,Jhin,Yuumi,Gnar,RekSai,Lissandra,Senna,Elise,0
NA1_5511163773,16.5,Jayce,Khazix,Orianna,Kaisa,Leona,Ornn,Graves,Yasuo,Ahri,Morgana,0
NA1_5507057953,16.5,Aatrox,LeeSin,Vladimir,Aphelios,Nautilus,Tryndamere,Zaahen,Brand,Kaisa,Rakan,1
NA1_5509214328,16.5,Mordekaiser,Shen,Yasuo,Caitlyn,Pyke,Ambessa,XinZhao,Corki,Veigar,Alistar,1
NA1_5508047470,16.5,Volibear,Graves,Yone,Draven,Blitzcrank,Malphite,XinZhao,FiddleSticks,Brand,Yuumi,0
NA1_5507555152,16.5,Jayce,Zac,Anivia,AurelionSol,Bard,Gwen,JarvanIV,Zed,Xayah,Senna,1
NA1_5510954156,16.5,Jayce,Nocturne,Ahri,Draven,Soraka,Irelia,Shaco,Vayne,Ezreal,Sona,1
NA1_5511237738,16.5,Aatrox,Kindred,Viktor,Aphelios,Pantheon,Volibear,JarvanIV,Ahri,Yunara,Aurora,1
NA1_5510656761,16.5,Renekton,LeeSin,Malzahar,Twitch,Alistar,Tryndamere,Zaahen,Mel,Samira,Taric,0
NA1_5509563043,16.5,Rumble,LeeSin,Anivia,MissFortune,Rell,Garen,Singed,Akali,Cassiopeia,Nami,1
NA1_5509314440,16.5,Gangplank,Khazix,Viktor,Caitlyn,Nami,Irelia,JarvanIV,Nasus,Mel,Seraphine,0
NA1_5511919294,16.5,Ambessa,XinZhao,Orianna,Jinx,Lux,Gwen,Kindred,Lissandra,Aphelios,Nami,0
NA1_5505644230,16.5,Singed,Zaahen,Anivia,Aphelios,Leona,Ornn,Talon,Syndra,Ezreal,Karma,0
NA1_5511514542,16.5,Kayle,Malphite,Viego,Samira,Blitzcrank,Sylas,Jayce,Katarina,Caitlyn,Soraka,1
NA1_5507178720,16.5,Kayle,Graves,Senna,Viktor,Pantheon,Gwen,Ambessa,Akshan,KogMaw,Swain,0
NA1_5505861452,16.5,Zaahen,XinZhao,Akali,Velkoz,Senna,MonkeyKing,LeeSin,Vladimir,AurelionSol,Leona,1
NA1_5508273712,16.5,Yone,Rengar,Orianna,Hwei,Zilean,Ryze,Sion,Viego,Seraphine,Senna,1
NA1_5510437309,16.5,KSante,MasterYi,Katarina,Jhin,Nautilus,Vayne,Kayn,Lux,Kaisa,Zoe,1
NA1_5510339689,16.5,Malphite,Graves,Diana,Hwei,Janna,Mordekaiser,JarvanIV,Yasuo,Kaisa,Sona,1
NA1_5511244047,16.5,Ornn,Talon,Ahri,Ezreal,Yuumi,DrMundo,Vi,Ryze,Caitlyn,Karma,1
NA1_5510230247,16.5,Shen,Nocturne,Brand,Caitlyn,Leona,Gangplank,RekSai,Viktor,Mel,Ezreal,1
NA1_5511898570,16.5,Irelia,Vi,Diana,Xayah,Nami,Jax,Nunu,Qiyana,Jhin,Zyra,1
NA1_5505963128,16.5,Aatrox,LeeSin,Viktor,Ashe,Braum,Volibear,Zaahen,Orianna,Corki,Leona,1
NA1_5508836206,16.5,Gragas,MonkeyKing,Malphite,Lucian,Soraka,Garen,Khazix,Yasuo,Senna,LeeSin,1
NA1_5511806201,16.5,Anivia,Nunu,Taliyah,Tristana,Nami,Pantheon,Graves,Lux,Samira,Blitzcrank,0
NA1_5510176645,16.5,Kennen,Kayn,Zed,Aphelios,Soraka,Urgot,Karthus,Akshan,Yunara,Thresh,0
NA1_5510323607,16.5,Yone,Shaco,Brand,Yunara,Nami,Ornn,Nasus,Sion,Yasuo,Rell,1
NA1_5511090957,16.5,Nasus,Zaahen,Nidalee,Caitlyn,Thresh,Camille,Khazix,Syndra,MissFortune,Swain,1
NA1_5511563209,16.5,Riven,Amumu,Leblanc,Xayah,Rakan,Sion,Kindred,Syndra,Vayne,Lulu,1
NA1_5508072239,16.5,RekSai,Kayn,Sylas,Aphelios,Karma,Aatrox,Shaco,Vex,Ashe,Janna,0
NA1_5511061943,16.5,TwistedFate,LeeSin,Ahri,Zyra,Shaco,Zaahen,Shyvana,Viktor,Samira,Pyke,1
NA1_5509943201,16.5,Shen,XinZhao,TwistedFate,Ezreal,Karma,Sett,Graves,Aurora,Kaisa,Nautilus,1
NA1_5506380244,16.5,Yone,Qiyana,Varus,Mel,Heimerdinger,Yorick,Kayn,Ahri,Samira,Thresh,0
NA1_5511788881,16.5,Malphite,Sion,Akali,Kaisa,Alistar,Irelia,Elise,AurelionSol,Ezreal,Bard,1
NA1_5511145081,16.5,Nasus,Elise,Anivia,Yasuo,Karma,Garen,Talon,Viktor,Mel,Nami,0
NA1_5510470568,16.5,Irelia,LeeSin,Sylas,Syndra,Karma,Jax,Ekko,TwistedFate,Aphelios,Milio,0
NA1_5509192832,16.5,DrMundo,Briar,Kassadin,Jhin,Karma,Fiora,Vi,Syndra,Mel,Senna,1
NA1_5511860007,16.5,Aurora,Rengar,Nasus,Jinx,Elise,Renekton,Khazix,Veigar,Swain,Alistar,1
NA1_5509622278,16.5,Briar,Hecarim,Sion,Brand,Morgana,Gwen,Nunu,Zed,Kaisa,Nautilus,0
NA1_5509761397,16.5,Irelia,Diana,Riven,Draven,Leona,RekSai,Kayn,Kassadin,Lucian,Nami,1
NA1_5509584416,16.5,Sion,Kindred,Orianna,Draven,Nami,Smolder,Sylas,Ambessa,Jhin,Rell,1
NA1_5511302991,16.5,Shen,Karthus,Akshan,Yasuo,Nautilus,Gnar,Gwen,Malphite,Ashe,Bard,1
NA1_5510012655,16.5,Urgot,Talon,Syndra,Xayah,Galio,Warwick,Volibear,TwistedFate,Smolder,Brand,1
NA1_5506182108,16.5,Udyr,XinZhao,Kassadin,Mel,Janna,Ambessa,Naafiri,Irelia,AurelionSol,Sona,1
NA1_5511608758,16.5,Camille,Udyr,Akali,Aphelios,Karma,Gnar,JarvanIV,Syndra,Sivir,Rakan,0
NA1_5511534713,16.5,Sion,MasterYi,Jayce,Velkoz,Karma,Fiora,Karthus,Malzahar,Smolder,Nami,0
NA1_5511532686,16.5,Gnar,Belveth,Ekko,Kaisa,Pantheon,Irelia,XinZhao,Katarina,Twitch,Nautilus,0
NA1_5510364298,16.5,DrMundo,Nunu,Azir,Smolder,Braum,Teemo,Sylas,Zed,Yunara,Neeko,0
NA1_5507945596,16.5,Aatrox,DrMundo,Azir,Ezreal,Taric,Darius,Udyr,Ahri,Aphelios,Nami,1
NA1_5508678638,16.5,Mordekaiser,FiddleSticks,JarvanIV,Caitlyn,Maokai,Jax,AurelionSol,Zed,Karthus,Pantheon,0
NA1_5510327848,16.5,Quinn,Karthus,Galio,Yunara,Senna,Gragas,Hecarim,Twitch,Caitlyn,Lux,1
NA1_5510052521,16.5,Shaco,Talon,Ahri,Aphelios,Braum,Ezreal,Kayn,Veigar,Kaisa,Leona,1
NA1_5511435856,16.5,Akali,Maokai,Orianna,Yunara,Sona,Zaahen,Sejuani,Yasuo,AurelionSol,Nami,0
NA1_5510971536,16.5,Olaf,Karthus,Xerath,Jinx,Pyke,Fiora,Shen,Syndra,Aphelios,Renata,0
NA1_5511629226,16.5,Aatrox,Karthus,Naafiri,Kaisa,Rell,Kayle,Udyr,Mel,Xayah,Senna,1
NA1_5507068937,16.5,Fiora,XinZhao,Xerath,Smolder,Senna,Malphite,Lillia,Lux,Jinx,Renata,0
NA1_5510601402,16.5,Zoe,Jayce,Ahri,Hwei,Nautilus,Yone,Sylas,Akali,Lucian,Nami,1
NA1_5507830306,16.5,Jax,Rengar,Leblanc,Mel,Maokai,Nasus,Lillia,Ahri,Akshan,MonkeyKing,0
NA1_5509068235,16.5,DrMundo,Nunu,Orianna,Yunara,Akshan,Vayne,Vi,Ahri,Twitch,Soraka,1
NA1_5511556681,16.5,Ambessa,Shen,Akali,Kaisa,Janna,Varus,Graves,Xerath,Ashe,Seraphine,1
NA1_5511107967,16.5,Garen,Qiyana,Sylas,Samira,Leona,Aurora,Viego,Akali,Draven,Maokai,1
NA1_5510740224,16.5,Ornn,Jayce,Ahri,Caitlyn,Nautilus,Akali,Nidalee,Smolder,Sivir,Karma,0
NA1_5509703560,16.5,Mordekaiser,Talon,Kassadin,Caitlyn,Nautilus,Akali,Naafiri,Neeko,Kaisa,Leona,0
NA1_5509646172,16.5,Camille,Ambessa,Veigar,Kaisa,Sylas,Kennen,Nocturne,Ezreal,Mel,Soraka,1
NA1_5510453961,16.5,Sion,Vi,Viktor,Smolder,Pantheon,Zaahen,MonkeyKing,Mel,MissFortune,Rell,1
NA1_5510246857,16.5,Yasuo,Jayce,Malzahar,Ezreal,Yuumi,Mordekaiser,Viego,Katarina,Tristana,Thresh,0
NA1_5510655050,16.5,KSante,JarvanIV,Nasus,Jinx,Sona,Trundle,Graves,Orianna,Yunara,Nami,1
NA1_5510710311,16.5,DrMundo,Zed,Pantheon,KogMaw,Thresh,Nasus,Jax,Sylas,Jhin,Zyra,0
NA1_5508673341,16.5,Gragas,Kindred,Viktor,Vayne,Soraka,Zaahen,Lillia,Taliyah,Xayah,Blitzcrank,1
NA1_5510559965,16.5,Garen,Ambessa,Taliyah,Samira,Nami,Camille,Ekko,Talon,Nilah,Sona,0
NA1_5510329557,16.5,Jax,Diana,Jayce,Veigar,Rakan,Singed,LeeSin,Syndra,Smolder,Bard,0
NA1_5509617831,16.5,Yone,Nocturne,Galio,Varus,Nautilus,Renekton,Volibear,Mel,Sivir,Nami,0
NA1_5506996824,16.5,Ambessa,Diana,Yone,Jhin,Amumu,Gragas,Rengar,Zilean,Caitlyn,Brand,1
NA1_5510799770,16.5,Teemo,XinZhao,Hwei,Jhin,Rakan,Shen,Ivern,Kassadin,Jinx,Lulu,0
NA1_5508042031,16.5,Yasuo,Briar,Hwei,Yunara,Yuumi,Chogath,Graves,Taliyah,KogMaw,Lulu,0
NA1_5510178404,16.5,KSante,Taliyah,Qiyana,Yunara,Neeko,Kayle,Kindred,Galio,Ezreal,Thresh,0
NA1_5510012269,16.5,Olaf,Udyr,Katarina,Smolder,Janna,Jayce,Taliyah,Zed,Ashe,Rumble,0
NA1_5505924103,16.5,Yasuo,Qiyana,Viktor,Corki,Karma,Irelia,Naafiri,Sylas,Jhin,Alistar,1
NA1_5511754098,16.5,Varus,Hecarim,Akali,Caitlyn,Seraphine,Irelia,Graves,Xerath,Jinx,Nautilus,0
NA1_5511774288,16.5,Nasus,JarvanIV,Kassadin,Ezreal,Sona,Vladimir,XinZhao,Kayle,Jinx,Alistar,0
NA1_5508399956,16.5,Teemo,AurelionSol,Pantheon,Kalista,Nautilus,Yorick,Zaahen,Xerath,Varus,Poppy,0
NA1_5511579825,16.5,Gnar,Zed,Mel,Ezreal,Karma,Akali,Graves,Ahri,Zeri,Nami,1
NA1_5509601983,16.5,Darius,Kayn,Sylas,Ashe,Zilean,Yone,Viego,Akshan,Mel,Alistar,1
NA1_5510547712,16.5,Garen,Rengar,Neeko,Samira,Braum,Riven,Khazix,Hwei,Vayne,Blitzcrank,0
NA1_5509448858,16.5,Ambessa,JarvanIV,Galio,Kaisa,Soraka,DrMundo,Fizz,Yone,Ezreal,Zac,1
NA1_5511080974,16.5,Ekko,Gwen,Vayne,Caitlyn,Karma,Volibear,RekSai,Ryze,Lucian,Senna,1
NA1_5508981953,16.5,Anivia,XinZhao,Ekko,Aphelios,Pyke,Vayne,Zac,Yasuo,Draven,Soraka,1
NA1_5510433936,16.5,Olaf,Viego,Xerath,Smolder,Seraphine,Sett,Chogath,Yone,Caitlyn,Brand,0
NA1_5510445479,16.5,LeeSin,Diana,Viktor,Veigar,Zoe,Gangplank,Graves,Ekko,Mel,Karma,0
NA1_5511154571,16.5,Graves,DrMundo,Sylas,Yunara,Rell,Aatrox,Diana,Ahri,Caitlyn,Zyra,0
NA1_5508880300,16.5,Renekton,FiddleSticks,Fizz,Ezreal,Rakan,Kennen,Nasus,Viktor,Tristana,Milio,0
NA1_5510186018,16.5,Gnar,Fizz,Lissandra,Caitlyn,Soraka,Kennen,Nocturne,TwistedFate,Ashe,Sett,1
NA1_5511555723,16.5,Udyr,Ivern,Tristana,Kaisa,Pyke,Lissandra,Ambessa,Taliyah,Lucian,Nami,0
NA1_5511488018,16.5,Aatrox,Taliyah,Ahri,Karthus,Swain,Nasus,Teemo,Smolder,Vayne,Sylas,0
NA1_5509747551,16.5,Jax,LeeSin,Anivia,Smolder,Senna,Riven,Gwen,Katarina,Qiyana,Leona,0
NA1_5511006306,16.5,Camille,Kindred,Zoe,Smolder,Nami,Aatrox,Ekko,Yone,Jhin,Rammus,0
NA1_5510945646,16.5,Teemo,Hecarim,Mordekaiser,Draven,Milio,FiddleSticks,Kayn,Hwei,Caitlyn,Nami,0
NA1_5510813978,16.5,Kennen,Diana,Sylas,Jinx,Briar,Urgot,Graves,Ahri,Ezreal,Yuumi,0
NA1_5510859649,16.5,Kled,Graves,AurelionSol,Vayne,Sona,Sett,Chogath,Mel,Kaisa,Seraphine,1
NA1_5506928414,16.5,Riven,Kayn,Gangplank,MissFortune,Morgana,Malphite,RekSai,JarvanIV,Ashe,Renata,0
NA1_5511578209,16.5,Vayne,Ambessa,Kassadin,Kaisa,Nami,Pantheon,Diana,Syndra,Yasuo,Zilean,0
NA1_5510989704,16.5,Olaf,Viego,Sylas,Caitlyn,Nami,Ornn,XinZhao,Vex,Jinx,Thresh,1
NA1_5508243271,16.5,DrMundo,Sylas,Draven,Ezreal,Senna,Chogath,Shen,Ahri,Ashe,Seraphine,1
NA1_5511705715,16.5,Malphite,Pantheon,Akali,Jhin,Nidalee,DrMundo,Ekko,Yone,Caitlyn,Neeko,0
NA1_5510559157,16.5,Singed,Graves,Mel,Sivir,Lulu,Garen,Diana,Yasuo,AurelionSol,Thresh,0
NA1_5511573644,16.5,Mordekaiser,Naafiri,Syndra,Swain,Rakan,KSante,Talon,Nasus,Aphelios,Karma,0
NA1_5511442564,16.5,DrMundo,Ambessa,Naafiri,Senna,Velkoz,Teemo,Jax,Yasuo,Jhin,Alistar,0
NA1_5506151726,16.5,Tryndamere,MasterYi,Syndra,Ziggs,Elise,Ambessa,Rumble,Mel,Tristana,Lulu,1
NA1_5508495206,16.5,Darius,Shen,Sylas,Caitlyn,Poppy,Camille,Kindred,Ahri,Ashe,Leona,0
NA1_5510357656,16.5,Teemo,Kayn,Yone,Smolder,Morgana,Mordekaiser,Rengar,Ekko,Lucian,Yuumi,1
NA1_5507023872,16.5,Rumble,Kindred,Aurora,Varus,Alistar,KSante,JarvanIV,Sylas,Tristana,Lulu,1
NA1_5507649262,16.5,Gragas,Lillia,Kennen,Aphelios,Lulu,Aatrox,Qiyana,TwistedFate,Xayah,Sona,1
NA1_5510293697,16.5,TahmKench,Karthus,Draven,Yunara,Thresh,Jayce,Malphite,Taliyah,Smolder,Brand,1
NA1_5511664038,16.5,Sett,RekSai,Akali,Draven,Karma,Ornn,Graves,KogMaw,Lux,Nautilus,0
